"Program","Year","Period","Geo.Level","State","State.ANSI","Commodity","Market_Type","Measure_Operation","Unit_of_Measure","Domain","Chemical_Use","Chemical_Name","Chemical_Code","Value","CV...."
"SURVEY",2019,"YEAR","STATE","FLORIDA",12,"STRAWBERRIES","NOT SOLD","PRODUCTION","CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,0,""
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL",-1,"STRAWBERRIES","OTHER","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,93.5,""
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL",-1,"STRAWBERRIES","FRESH MARKET","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,106,""
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL",-1,"STRAWBERRIES","PROCESSING","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,43.7,""
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL",-1,"STRAWBERRIES","PROCESSING","PRICE RECEIVED","$ / TON","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,760,""
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","OTHER","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,90.9,""
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","FRESH MARKET","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,104,""
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","PROCESSING","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,42.2,""
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","PROCESSING","PRICE RECEIVED","$ / TON","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,730,""
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA",12,"STRAWBERRIES","OTHER","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,115,""
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA",12,"STRAWBERRIES","FRESH MARKET","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,115,""
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA",12,"STRAWBERRIES","PROCESSING","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,0,""
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA",12,"STRAWBERRIES","PROCESSING","PRICE RECEIVED","$ / TON","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,0,""
"SURVEY",2018,"MARKETING YEAR","STATE","NEW YORK",36,"STRAWBERRIES","OTHER","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,204,""
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA",37,"STRAWBERRIES","OTHER","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,171,""
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA",37,"STRAWBERRIES","FRESH MARKET","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,171,""
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA",37,"STRAWBERRIES","PROCESSING","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,0,""
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA",37,"STRAWBERRIES","PROCESSING","PRICE RECEIVED","$ / TON","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,0,""
"SURVEY",2018,"MARKETING YEAR","STATE","OREGON",41,"STRAWBERRIES","OTHER","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,107,""
"SURVEY",2018,"MARKETING YEAR","STATE","OTHER STATES",-1,"STRAWBERRIES","FRESH MARKET","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,212,""
"SURVEY",2018,"MARKETING YEAR","STATE","OTHER STATES",-1,"STRAWBERRIES","PROCESSING","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,88,""
"SURVEY",2018,"MARKETING YEAR","STATE","WASHINGTON",53,"STRAWBERRIES","OTHER","PRICE RECEIVED","$ / CWT","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,107,""
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",-1,"STRAWBERRIES","OTHER","YIELD","CWT / ACRE","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,537,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","OTHER","YIELD","CWT / ACRE","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,660,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYFLUFENAMID",NA,100,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE","FUNGICIDE","(POLYOXIN D ZINC SALT",NA,300,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE","FUNGICIDE","(QUINOLINE",NA,900,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE","FUNGICIDE","(TETRACONAZOLE",NA,400,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE","HERBICIDE","(FLUMIOXAZIN",NA,100,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE","HERBICIDE","(OXYFLUORFEN",NA,800,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(ABAMECTIN",NA,200,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(AZADIRACHTIN",NA,600,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHLORANTRANILIPROLE",NA,600,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPYROXIMATE",NA,100,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLUPYRADIFURONE",NA,700,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(HEXYTHIAZOX",NA,800,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(PYRETHRINS",NA,400,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINETORAM",NA,800,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINOSAD",NA,700,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(THIAMETHOXAM",NA,400,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, OTHER","OTHER","(FLUTRIAFOL",NA,400,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(AZOXYSTROBIN",NA,0.213,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BOSCALID",NA,0.358,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CAPTAN",NA,1.878,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYFLUFENAMID",NA,0.022,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYPRODINIL",NA,0.32,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FENHEXAMID",NA,0.59,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUDIOXONIL",NA,0.214,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUOPYRAM",NA,0.119,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUXAPYROXAD",NA,0.17,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MEFENOXAM",NA,0.488,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MYCLOBUTANIL",NA,0.104,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PENTHIOPYRAD",NA,0.301,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POLYOXIN D ZINC SALT",NA,0.044,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POTASSIUM BICARBON.",NA,2.425,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PROPICONAZOLE",NA,0.112,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRACLOSTROBIN",NA,0.171,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRIMETHANIL",NA,0.628,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(QUINOLINE",NA,0.096,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(SULFUR",NA,4.865,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TETRACONAZOLE",NA,0.038,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIOPHANATE-METHYL",NA,0.636,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIRAM",NA,2.078,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLOXYSTROBIN",NA,0.114,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLUMIZOLE",NA,0.241,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(FLUMIOXAZIN",NA,0.096,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(OXYFLUORFEN",NA,0.353,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(PENDIMETHALIN",NA,1.364,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ABAMECTIN",NA,0.019,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACEQUINOCYL",NA,0.297,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACETAMIPRID",NA,0.118,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(AZADIRACHTIN",NA,0.032,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENAZATE",NA,0.49,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENTHRIN",NA,0.098,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHLORANTRANILIPROLE",NA,0.071,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYFLUMETOFEN = 138831)",NA,0.179,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPROPATHRIN",NA,0.286,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPYROXIMATE",NA,0.105,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLONICAMID",NA,0.082,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLUPYRADIFURONE",NA,0.172,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(HEXYTHIAZOX",NA,0.181,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(IMIDACLOPRID",NA,0.5,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(MALATHION",NA,1.799,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(METHOXYFENOZIDE",NA,0.176,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NALED",NA,0.891,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NEEM OIL, CLAR. HYD.",NA,6.34,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NOVALURON",NA,0.073,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(PYRETHRINS",NA,0.054,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINETORAM",NA,0.069,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINOSAD",NA,0.091,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPIROMESIFEN",NA,0.25,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(THIAMETHOXAM",NA,0.06,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","OTHER","(CHLOROPICRIN",NA,236.901,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","OTHER","(DICHLOROPROPENE",NA,83.195,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","OTHER","(FLUTRIAFOL",NA,0.113,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","OTHER","(REYNOUTRIA SACHALINE",NA,0.226,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER","(NITROGEN)",NA,18,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER","(PHOSPHATE)",NA,15,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER","(POTASH)",NA,24,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER","(SULFUR)",NA,9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(AZOXYSTROBIN",NA,0.298,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BOSCALID",NA,0.565,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CAPTAN",NA,6.452,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYFLUFENAMID",NA,0.026,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYPRODINIL",NA,0.461,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FENHEXAMID",NA,1.005,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUDIOXONIL",NA,0.307,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUOPYRAM",NA,0.143,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUXAPYROXAD",NA,0.217,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MEFENOXAM",NA,0.711,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MYCLOBUTANIL",NA,0.167,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PENTHIOPYRAD",NA,0.402,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POLYOXIN D ZINC SALT",NA,0.05,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POTASSIUM BICARBON.",NA,3.52,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PROPICONAZOLE",NA,0.221,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRACLOSTROBIN",NA,0.305,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRIMETHANIL",NA,0.762,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(QUINOLINE",NA,0.113,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(SULFUR",NA,12.88,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TETRACONAZOLE",NA,0.055,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIOPHANATE-METHYL",NA,0.827,""
